airtable_table_name,airtable_table_id,airtable_field_name,airtable_field_id,airtable_field_type,select_options,read_by_code_current,written_by_code_current,appears_in_ui_current,appears_in_snapshot_current,appears_in_scoring_current,classification,evidence_current_source,evidence_prior_report,conflict_prior_vs_current,confirmation_status
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,bf_selected_deal_structures,fldNbK4Eoao8gEAhg,multipleSelects,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,bf_q_deals,fldyo5DbgMfX0SUam,singleLineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,bf_signal_dealsize,fldYWz47uyJHCb03D,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,bf_signal_transition,fldKwZgTJBUVzTWA6,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,bf_signal_governance,fld3hJhCr4odkzXRx,singleLineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,bf_signal_capital,fldpF7VBGObTndoYZ,singleLineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,idealProjectTypes,fldYRBaMDJr8ZkUDJ,multipleSelects,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,idealBuildingTypes,fldHd2IVROEPmacuO,multipleSelects,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,Possible prior-vs-current conflict,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,idealAgreementTypes,fldeAwkPzRdjIYrtz,multipleSelects,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,projectStage,flduW1crweLQlLYcv,multipleSelects,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,preferredOwnerType,fldAEuW13SJ2mEx8p,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,coBrandingAllowed,fldEcDQU6aZooWqFs,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,brandedResidencesAllowed,fldHr8DDO9pFdM3Y9,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,mixedUseAllowed,fld9Nw8kVod3jEpI4,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,priorityMarkets,fldcjthQwVfyCAsG0,multipleSelects,,Yes,Yes/Partial,Yes,No/Unclear,Yes/Partial,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,marketsToAvoid,fldaufQ1VpA5zmB5o,multipleSelects,,Yes,Yes/Partial,Yes,No/Unclear,Yes/Partial,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,priorityMarketsOther,fld6FmWYNVNU7zW6C,singleLineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,marketsToAvoidOther,fldTtjEoFQpENde6b,singleLineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,marketExpansionComfort,fld4v0rVHecHBqQi1,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,dateFlexibility,fld0nMsASVTEltJ7H,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,brandStatus,fldjdJQGPTfwdMHZO,multipleSelects,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,pipRepositioningDetails,fld4Z6XtHOu4uN6IC,multilineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,ownerHotelExperience,fldmBHt1jemhLvHtg,multipleSelects,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,ownerInvolvementLevel,fld8SvgNmPZ9rHiV5,multipleSelects,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,ownerNonNegotiableTypes,fldYunMTv4H4silSA,multipleSelects,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,ownerNonNegotiableOther,fldkdfRthC3qmbLac,singleLineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,ownerNonNegotiables,fldmTO6mhVLCwKps3,multilineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,feeExpectationVsMarket,fldxpY5jNeGPHx8AR,multipleSelects,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,capexSupport,fldo5EyfVvQoLrYZO,multilineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,exitHorizon,fldrjOBouIc5VZtVh,multipleSelects,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,knownRedFlags,fldanb8eJiW0g41Ax,multilineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,esgExpectations,fldg8Sk8gt2ZiXn8b,multilineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,idealProjectsAdditionalNotes,fld4C9vBJNKGlGJ0R,multilineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,minInitialTermQty,fldJ9t1zdrvlBrbRH,singleLineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,minInitialTermLength,fldScu0Tp7Uh7BhIF,singleLineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,minInitialTermDuration,fldXXaYbTnKknJAni,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,renewalOptionQty,fld4nKDUoScQsuRxA,singleLineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,renewalOptionLength,fldygxkfM3zmHw0xH,singleLineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,renewalOptionDuration,fldBoEP0xZAvMPwwT,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,renewalNoticeQty,fldMh7Cz9O8wTZRp5,singleLineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,renewalNoticeDuration,fldqXOy2AGT0LYzbL,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,renewalStructure,fldUy2e2Qfzc8T0Wx,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,renewalNoticeResponsibility,fldV7cITkx3eiXGqP,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,renewalConditions,fld9CztSu8J1IEvJk,multilineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,performanceTestRequirement,fldxgeywXMrMra9DP,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,performanceMetricsUsed,fldOProzG12glWeMm,multipleSelects,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,performanceMetricsOther,fldqr82OZqH68ufvr,singleLineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,curePeriodQty,fld4KtsQJ9A9sNBI8,singleLineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,curePeriodDuration,fld6w4S8svDWfOwI9,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,qaComplianceRequirement,fldX0fUW28OjujT1b,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,pipAtRenewal,fldGbU3Mq7nBJjBvN,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,pipForConversions,fld5D3gN7bVE9Q4TQ,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,mgmtFeeBasis,fldZXRqxGMSaa9ZvP,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,mgmtFeeNotes,fldJBCs2R5ahMfvjS,singleLineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,incentiveFeeBasis,fldviA7dOhzH1bUQL,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,incentiveFeeNotes,fldIBxTLv9LrPt89K,singleLineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,incentiveExcessBasis,fldAIi756Nv4tsuSE,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,incentiveExcessNotes,fldFMBsDE4CpO3zf0,singleLineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,baseFeeEscalation,fld2FepIyoXOCSt95,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,baseFeeEscalationHow,fldmZTuwJ1AAr2qqG,singleLineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,feeMinimumFloor,fldpQ4Dw5k4CE1YqJ,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,feeMinimumFloorBasis,fldFKtEjAIAEUgETB,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,preOpeningFees,fldq7W2NDT76EBPyy,multipleSelects,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,preOpeningFeesNotes,fldvWK4qmG4Kba9Fu,multilineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,centralServiceAllocations,fldzDpSm2XHYZzoGM,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,centralServiceAllocationsNotes,fldrl86nXHKJGwyfx,multilineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,ownerEarlyTerminationRights,fldjk5krtKh6x9dep,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,ownerEarlyTerminationNotes,fldqEuKSnvVeCp8UJ,multilineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,terminationFeeStructure,fld4Mh2nv4t93BTnO,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,terminationFeeStructureNotes,fldl2XSF22PJWwJZR,singleLineText,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,performanceTerminationRights,fld79TwVc4Jjnl0bb,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,keyMoneyCoInvestment,fldxMJslNPFWpwNOx,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,capReimbursableExpenses,fldnV5stlpad19FmT,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,auditRightsRequired,fldoFoPIkf3e1U6SS,singleSelect,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,portfolioGrowthRate,fldIskEqzqK1cHjPz,number,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,minPropertySize,fld1p0huYjGrDDDCP,number,,Yes,Yes/Partial,Yes,No/Unclear,Yes/Partial,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,Possible prior-vs-current conflict,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,maxPropertySize,fldAWGW3S0YRrJ3vS,number,,Yes,Yes/Partial,Yes,No/Unclear,Yes/Partial,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,Possible prior-vs-current conflict,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,revparImprovement,fldWEGKIJux7OIXCG,number,,Yes,Yes/Partial,Yes,No/Unclear,Yes/Partial,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,occupancyImprovement,fldp32uiOgDTfePgN,number,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,noiImprovement,fld56YrhA15A5tfcQ,number,,Yes,Yes/Partial,Yes,No/Unclear,Yes/Partial,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,ownerRetention,fld4DAILDQN35gHLT,number,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,renewalRate,fldY5o1GW6ma6GzCV,number,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,turnaroundCount,fldG0N7P3bU8U3ChG,number,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,stabilizationTime,flddSnwfbIlUQGgbh,number,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
Operator Setup - Commercial Fit & Terms,tblkWAQHmTZRQGZES,ov_q_touchpoints,flddcuARzkFY6Viwn,number,,Yes,Yes/Partial,Yes,No/Unclear,No/Unclear,Needs Review,Live Airtable meta + current repo scan,operator-setup-to-explorer-field-mapping-audit.csv,,Partially Confirmed (schema + code scans)
